LAT,LON,YEAR,MO,DY,PRECTOT,ALLSKY_SFC_SW_DWN,Date
37.72531,-97.79759,2012,9,27,0.39,7.37,2012-09-27
37.72531,-97.79759,2012,9,28,2.96,12.8,2012-09-28
37.72531,-97.79759,2012,9,29,0.75,14.34,2012-09-29
37.72531,-97.79759,2012,9,30,0.01,15.27,2012-09-30
37.72531,-97.79759,2012,10,1,0.28,11.06,2012-10-01
37.72531,-97.79759,2012,10,2,0,19.41,2012-10-02
37.72531,-97.79759,2012,10,3,0,18.7,2012-10-03
37.72531,-97.79759,2012,10,4,0,11.91,2012-10-04
37.72531,-97.79759,2012,10,5,0.01,18,2012-10-05
37.72531,-97.79759,2012,10,6,0.14,6.01,2012-10-06
37.72531,-97.79759,2012,10,7,0.01,17.51,2012-10-07
37.72531,-97.79759,2012,10,8,0,18.22,2012-10-08
37.72531,-97.79759,2012,10,9,0,15.75,2012-10-09
37.72531,-97.79759,2012,10,10,0,17.35,2012-10-10
37.72531,-97.79759,2012,10,11,0.69,14.57,2012-10-11
37.72531,-97.79759,2012,10,12,7.06,5.34,2012-10-12
37.72531,-97.79759,2012,10,13,7.08,8.69,2012-10-13
37.72531,-97.79759,2012,10,14,0,16.87,2012-10-14
37.72531,-97.79759,2012,10,15,0,16.52,2012-10-15
37.72531,-97.79759,2012,10,16,0,16.25,2012-10-16
37.72531,-97.79759,2012,10,17,0.01,15.86,2012-10-17
37.72531,-97.79759,2012,10,18,0,16.13,2012-10-18
37.72531,-97.79759,2012,10,19,0,16.56,2012-10-19
37.72531,-97.79759,2012,10,20,0,15.63,2012-10-20
37.72531,-97.79759,2012,10,21,0,15.06,2012-10-21
37.72531,-97.79759,2012,10,22,0,5.46,2012-10-22
37.72531,-97.79759,2012,10,23,0,14.73,2012-10-23
37.72531,-97.79759,2012,10,24,0.26,11.22,2012-10-24
37.72531,-97.79759,2012,10,25,0.26,9.2,2012-10-25
37.72531,-97.79759,2012,10,26,0,14.91,2012-10-26
37.72531,-97.79759,2012,10,27,0,13.29,2012-10-27
37.72531,-97.79759,2012,10,28,0,14.63,2012-10-28
37.72531,-97.79759,2012,10,29,0,13.9,2012-10-29
37.72531,-97.79759,2012,10,30,0,14.05,2012-10-30
37.72531,-97.79759,2012,10,31,0,13.23,2012-10-31
37.72531,-97.79759,2012,11,1,0,13.56,2012-11-01
37.72531,-97.79759,2012,11,2,0,12.63,2012-11-02
37.72531,-97.79759,2012,11,3,0,11.98,2012-11-03
37.72531,-97.79759,2012,11,4,0,13.43,2012-11-04
37.72531,-97.79759,2012,11,5,0,8.89,2012-11-05
37.72531,-97.79759,2012,11,6,0,12.95,2012-11-06
37.72531,-97.79759,2012,11,7,0,13.02,2012-11-07
37.72531,-97.79759,2012,11,8,0,12.81,2012-11-08
37.72531,-97.79759,2012,11,9,0,12.38,2012-11-09
37.72531,-97.79759,2012,11,10,7.27,8.15,2012-11-10
37.72531,-97.79759,2012,11,11,10.3,7.51,2012-11-11
37.72531,-97.79759,2012,11,12,0,13.1,2012-11-12
37.72531,-97.79759,2012,11,13,0.09,10.71,2012-11-13
37.72531,-97.79759,2012,11,14,0,12.3,2012-11-14
37.72531,-97.79759,2012,11,15,0.02,9.24,2012-11-15
37.72531,-97.79759,2012,11,16,0,12.31,2012-11-16
37.72531,-97.79759,2012,11,17,0,11.89,2012-11-17
37.72531,-97.79759,2012,11,18,0.09,8.16,2012-11-18
37.72531,-97.79759,2012,11,19,0.02,11.47,2012-11-19
37.72531,-97.79759,2012,11,20,0.01,11.76,2012-11-20
37.72531,-97.79759,2012,11,21,0.01,11.35,2012-11-21
37.72531,-97.79759,2012,11,22,0,9.39,2012-11-22
37.72531,-97.79759,2012,11,23,0,11.51,2012-11-23
37.72531,-97.79759,2012,11,24,0,9.75,2012-11-24
37.72531,-97.79759,2012,11,25,0,11.39,2012-11-25
37.72531,-97.79759,2012,11,26,0,9.74,2012-11-26
37.72531,-97.79759,2012,11,27,0,11.2,2012-11-27
37.72531,-97.79759,2012,11,28,0,10.46,2012-11-28
37.72531,-97.79759,2012,11,29,0,10.59,2012-11-29
37.72531,-97.79759,2012,11,30,0,8.8,2012-11-30
37.72531,-97.79759,2012,12,1,0,7.72,2012-12-01
37.72531,-97.79759,2012,12,2,0,9.5,2012-12-02
37.72531,-97.79759,2012,12,3,0,9.37,2012-12-03
37.72531,-97.79759,2012,12,4,0,10.76,2012-12-04
37.72531,-97.79759,2012,12,5,0,8.75,2012-12-05
37.72531,-97.79759,2012,12,6,0,5.68,2012-12-06
37.72531,-97.79759,2012,12,7,0,5.53,2012-12-07
37.72531,-97.79759,2012,12,8,0,5.46,2012-12-08
37.72531,-97.79759,2012,12,9,0,6.58,2012-12-09
37.72531,-97.79759,2012,12,10,0,10.67,2012-12-10
37.72531,-97.79759,2012,12,11,0,10.36,2012-12-11
37.72531,-97.79759,2012,12,12,0,10.34,2012-12-12
37.72531,-97.79759,2012,12,13,0,10.23,2012-12-13
37.72531,-97.79759,2012,12,14,2.99,2.35,2012-12-14
37.72531,-97.79759,2012,12,15,0,9.83,2012-12-15
37.72531,-97.79759,2012,12,16,0.02,6.45,2012-12-16
37.72531,-97.79759,2012,12,17,0.01,9.96,2012-12-17
37.72531,-97.79759,2012,12,18,0,10,2012-12-18
37.72531,-97.79759,2012,12,19,0.84,3.54,2012-12-19
37.72531,-97.79759,2012,12,20,0.19,9.94,2012-12-20
37.72531,-97.79759,2012,12,21,0.02,9.97,2012-12-21
37.72531,-97.79759,2012,12,22,0,10.22,2012-12-22
37.72531,-97.79759,2012,12,23,0,7.24,2012-12-23
37.72531,-97.79759,2012,12,24,0,7.9,2012-12-24
37.72531,-97.79759,2012,12,25,0.13,4.99,2012-12-25
37.72531,-97.79759,2012,12,26,0,9.92,2012-12-26
37.72531,-97.79759,2012,12,27,0,7.55,2012-12-27
37.72531,-97.79759,2012,12,28,0,8.6,2012-12-28
37.72531,-97.79759,2012,12,29,0,10.46,2012-12-29
37.72531,-97.79759,2012,12,30,0.01,6.17,2012-12-30
37.72531,-97.79759,2012,12,31,2.31,2.67,2012-12-31
37.72531,-97.79759,2013,1,1,0.4,4.88,2013-01-01
37.72531,-97.79759,2013,1,2,0.1,9.84,2013-01-02
37.72531,-97.79759,2013,1,3,0.19,8.59,2013-01-03
37.72531,-97.79759,2013,1,4,0.02,10.62,2013-01-04
37.72531,-97.79759,2013,1,5,0.13,10.08,2013-01-05
37.72531,-97.79759,2013,1,6,0,11.03,2013-01-06
37.72531,-97.79759,2013,1,7,0,9.4,2013-01-07
37.72531,-97.79759,2013,1,8,0,9.96,2013-01-08
37.72531,-97.79759,2013,1,9,1.37,6.51,2013-01-09
37.72531,-97.79759,2013,1,10,9.68,3.39,2013-01-10
37.72531,-97.79759,2013,1,11,0.04,4.97,2013-01-11
37.72531,-97.79759,2013,1,12,0.04,3.49,2013-01-12
37.72531,-97.79759,2013,1,13,0,11.59,2013-01-13
37.72531,-97.79759,2013,1,14,0,11.56,2013-01-14
37.72531,-97.79759,2013,1,15,0,11.01,2013-01-15
37.72531,-97.79759,2013,1,16,0,10.83,2013-01-16
37.72531,-97.79759,2013,1,17,0.01,11.66,2013-01-17
37.72531,-97.79759,2013,1,18,0,11.84,2013-01-18
37.72531,-97.79759,2013,1,19,0,12.14,2013-01-19
37.72531,-97.79759,2013,1,20,0,11.73,2013-01-20
37.72531,-97.79759,2013,1,21,0,12.35,2013-01-21
37.72531,-97.79759,2013,1,22,0,12.25,2013-01-22
37.72531,-97.79759,2013,1,23,0,11.2,2013-01-23
37.72531,-97.79759,2013,1,24,0,4.35,2013-01-24
37.72531,-97.79759,2013,1,25,0,11.73,2013-01-25
37.72531,-97.79759,2013,1,26,0.14,11.85,2013-01-26
37.72531,-97.79759,2013,1,27,0.06,6.25,2013-01-27
37.72531,-97.79759,2013,1,28,0.24,10.83,2013-01-28
37.72531,-97.79759,2013,1,29,1.57,3.15,2013-01-29
37.72531,-97.79759,2013,1,30,0.09,8.4,2013-01-30
37.72531,-97.79759,2013,1,31,0.02,9.8,2013-01-31
37.72531,-97.79759,2013,2,1,0.01,12.53,2013-02-01
37.72531,-97.79759,2013,2,2,0,13.84,2013-02-02
37.72531,-97.79759,2013,2,3,0.02,13.88,2013-02-03
37.72531,-97.79759,2013,2,4,0,14.13,2013-02-04
37.72531,-97.79759,2013,2,5,0,14.31,2013-02-05
37.72531,-97.79759,2013,2,6,1.35,6.9,2013-02-06
37.72531,-97.79759,2013,2,7,5.32,8.77,2013-02-07
37.72531,-97.79759,2013,2,8,0,11.47,2013-02-08
37.72531,-97.79759,2013,2,9,1.03,5.15,2013-02-09
37.72531,-97.79759,2013,2,10,0.12,15.48,2013-02-10
37.72531,-97.79759,2013,2,11,0,15.61,2013-02-11
37.72531,-97.79759,2013,2,12,1.79,3.13,2013-02-12
37.72531,-97.79759,2013,2,13,0,15.4,2013-02-13
37.72531,-97.79759,2013,2,14,0.02,9.27,2013-02-14
37.72531,-97.79759,2013,2,15,0.05,16.46,2013-02-15
37.72531,-97.79759,2013,2,16,0,14.97,2013-02-16
37.72531,-97.79759,2013,2,17,0,16.58,2013-02-17
37.72531,-97.79759,2013,2,18,0,15.7,2013-02-18
37.72531,-97.79759,2013,2,19,0,17.12,2013-02-19
37.72531,-97.79759,2013,2,20,7.11,3.54,2013-02-20
37.72531,-97.79759,2013,2,21,11.58,2.79,2013-02-21
37.72531,-97.79759,2013,2,22,0.22,17.56,2013-02-22
37.72531,-97.79759,2013,2,23,2.28,7.07,2013-02-23
37.72531,-97.79759,2013,2,24,2.12,8.95,2013-02-24
37.72531,-97.79759,2013,2,25,12.2,1.71,2013-02-25
37.72531,-97.79759,2013,2,26,1.37,6.67,2013-02-26
37.72531,-97.79759,2013,2,27,0.07,9.35,2013-02-27
37.72531,-97.79759,2013,2,28,0.02,7.33,2013-02-28
37.72531,-97.79759,2013,3,1,0.04,6.54,2013-03-01
37.72531,-97.79759,2013,3,2,0,12.51,2013-03-02
37.72531,-97.79759,2013,3,3,0.01,12.03,2013-03-03
37.72531,-97.79759,2013,3,4,0.4,15.17,2013-03-04
37.72531,-97.79759,2013,3,5,0,19.61,2013-03-05
37.72531,-97.79759,2013,3,6,0,17.65,2013-03-06
37.72531,-97.79759,2013,3,7,0,19.47,2013-03-07
37.72531,-97.79759,2013,3,8,3.18,9.02,2013-03-08
37.72531,-97.79759,2013,3,9,16.89,4.92,2013-03-09
37.72531,-97.79759,2013,3,10,0.22,4.79,2013-03-10
37.72531,-97.79759,2013,3,11,0.08,19.9,2013-03-11
37.72531,-97.79759,2013,3,12,0.34,20.33,2013-03-12
37.72531,-97.79759,2013,3,13,0,20,2013-03-13
37.72531,-97.79759,2013,3,14,0,19.14,2013-03-14
37.72531,-97.79759,2013,3,15,0,19.14,2013-03-15
37.72531,-97.79759,2013,3,16,0,17.41,2013-03-16
37.72531,-97.79759,2013,3,17,0.09,5.06,2013-03-17
37.72531,-97.79759,2013,3,18,0.02,20.82,2013-03-18
37.72531,-97.79759,2013,3,19,0.01,17.44,2013-03-19
37.72531,-97.79759,2013,3,20,0,22.19,2013-03-20
37.72531,-97.79759,2013,3,21,0.02,17.71,2013-03-21
37.72531,-97.79759,2013,3,22,0.01,13.94,2013-03-22
37.72531,-97.79759,2013,3,23,4.13,2.8,2013-03-23
37.72531,-97.79759,2013,3,24,0.63,13.05,2013-03-24
37.72531,-97.79759,2013,3,25,0.01,14.38,2013-03-25
37.72531,-97.79759,2013,3,26,0,23.51,2013-03-26
37.72531,-97.79759,2013,3,27,0.02,18.66,2013-03-27
37.72531,-97.79759,2013,3,28,0,19.06,2013-03-28
37.72531,-97.79759,2013,3,29,4.57,18.98,2013-03-29
37.72531,-97.79759,2013,3,30,2.44,18.53,2013-03-30
37.72531,-97.79759,2013,3,31,0.35,24.01,2013-03-31
37.72531,-97.79759,2013,4,1,0.57,5.03,2013-04-01
37.72531,-97.79759,2013,4,2,5.54,4.26,2013-04-02
37.72531,-97.79759,2013,4,3,3.48,5.45,2013-04-03
37.72531,-97.79759,2013,4,4,0.01,20,2013-04-04
37.72531,-97.79759,2013,4,5,0.04,21.96,2013-04-05
37.72531,-97.79759,2013,4,6,0,23.42,2013-04-06
37.72531,-97.79759,2013,4,7,0.28,12,2013-04-07
37.72531,-97.79759,2013,4,8,0.06,15.25,2013-04-08
37.72531,-97.79759,2013,4,9,14.17,8.11,2013-04-09
37.72531,-97.79759,2013,4,10,9.98,6.38,2013-04-10
37.72531,-97.79759,2013,4,11,0,24.27,2013-04-11
37.72531,-97.79759,2013,4,12,0,25.59,2013-04-12
37.72531,-97.79759,2013,4,13,0.03,25.12,2013-04-13
37.72531,-97.79759,2013,4,14,0.38,15.97,2013-04-14
37.72531,-97.79759,2013,4,15,0,10.8,2013-04-15
37.72531,-97.79759,2013,4,16,0.57,8.6,2013-04-16
37.72531,-97.79759,2013,4,17,11.02,5.38,2013-04-17
37.72531,-97.79759,2013,4,18,1.18,7.93,2013-04-18
37.72531,-97.79759,2013,4,19,0,25.91,2013-04-19
37.72531,-97.79759,2013,4,20,0,13.05,2013-04-20
37.72531,-97.79759,2013,4,21,0,26.32,2013-04-21
37.72531,-97.79759,2013,4,22,9.12,10.64,2013-04-22
37.72531,-97.79759,2013,4,23,7.77,6.75,2013-04-23
37.72531,-97.79759,2013,4,24,0,28.04,2013-04-24
37.72531,-97.79759,2013,4,25,0.91,26.51,2013-04-25
37.72531,-97.79759,2013,4,26,5.99,3.66,2013-04-26
37.72531,-97.79759,2013,4,27,0.18,16.21,2013-04-27
37.72531,-97.79759,2013,4,28,0,27.67,2013-04-28
37.72531,-97.79759,2013,4,29,0,27.57,2013-04-29
37.72531,-97.79759,2013,4,30,0,26.88,2013-04-30
37.72531,-97.79759,2013,5,1,13.7,12.89,2013-05-01
37.72531,-97.79759,2013,5,2,5.3,8.28,2013-05-02
37.72531,-97.79759,2013,5,3,0,27.77,2013-05-03
37.72531,-97.79759,2013,5,4,0.06,8.65,2013-05-04
37.72531,-97.79759,2013,5,5,0.02,17.59,2013-05-05
37.72531,-97.79759,2013,5,6,0,22.57,2013-05-06
37.72531,-97.79759,2013,5,7,10.79,20.34,2013-05-07
37.72531,-97.79759,2013,5,8,13.37,26.73,2013-05-08
37.72531,-97.79759,2013,5,9,0.73,21.34,2013-05-09
37.72531,-97.79759,2013,5,10,0,24.37,2013-05-10
37.72531,-97.79759,2013,5,11,0,28.34,2013-05-11
37.72531,-97.79759,2013,5,12,0.1,22.57,2013-05-12
37.72531,-97.79759,2013,5,13,0,28.18,2013-05-13
37.72531,-97.79759,2013,5,14,0,28.2,2013-05-14
37.72531,-97.79759,2013,5,15,0.23,14.15,2013-05-15
37.72531,-97.79759,2013,5,16,0.01,19.39,2013-05-16
37.72531,-97.79759,2013,5,17,0,26.18,2013-05-17
37.72531,-97.79759,2013,5,18,8.2,14.27,2013-05-18
37.72531,-97.79759,2013,5,19,9.11,17.89,2013-05-19
37.72531,-97.79759,2013,5,20,0.31,23.33,2013-05-20
37.72531,-97.79759,2013,5,21,0.08,17.52,2013-05-21
37.72531,-97.79759,2013,5,22,0,28.68,2013-05-22
37.72531,-97.79759,2013,5,23,2.16,9.63,2013-05-23
37.72531,-97.79759,2013,5,24,0.1,14.15,2013-05-24
37.72531,-97.79759,2013,5,25,0.03,20.52,2013-05-25
37.72531,-97.79759,2013,5,26,0.01,18.58,2013-05-26
37.72531,-97.79759,2013,5,27,0.07,15.72,2013-05-27
37.72531,-97.79759,2013,5,28,0.49,20.68,2013-05-28
37.72531,-97.79759,2013,5,29,39.23,13.28,2013-05-29
37.72531,-97.79759,2013,5,30,15.46,27.75,2013-05-30
37.72531,-97.79759,2013,5,31,2.22,16.06,2013-05-31
37.72531,-97.79759,2013,6,1,0,24.29,2013-06-01
37.72531,-97.79759,2013,6,2,0,30.31,2013-06-02
37.72531,-97.79759,2013,6,3,0.71,28.12,2013-06-03
37.72531,-97.79759,2013,6,4,9.86,23.99,2013-06-04
37.72531,-97.79759,2013,6,5,6.15,14.53,2013-06-05
37.72531,-97.79759,2013,6,6,0,27.45,2013-06-06
37.72531,-97.79759,2013,6,7,0,20.23,2013-06-07
37.72531,-97.79759,2013,6,8,7.33,28.01,2013-06-08
37.72531,-97.79759,2013,6,9,0.98,29.65,2013-06-09
37.72531,-97.79759,2013,6,10,0,29.12,2013-06-10
37.72531,-97.79759,2013,6,11,0,29.7,2013-06-11
37.72531,-97.79759,2013,6,12,0,29.33,2013-06-12
37.72531,-97.79759,2013,6,13,0,28.93,2013-06-13
37.72531,-97.79759,2013,6,14,0,28.86,2013-06-14
37.72531,-97.79759,2013,6,15,3.45,17.52,2013-06-15
37.72531,-97.79759,2013,6,16,15.48,25.89,2013-06-16
37.72531,-97.79759,2013,6,17,4.61,23.36,2013-06-17
37.72531,-97.79759,2013,6,18,12.72,29.13,2013-06-18
37.72531,-97.79759,2013,6,19,0.01,23.3,2013-06-19
37.72531,-97.79759,2013,6,20,0.01,27.42,2013-06-20
37.72531,-97.79759,2013,6,21,0,24.83,2013-06-21
37.72531,-97.79759,2013,6,22,0,27.8,2013-06-22
37.72531,-97.79759,2013,6,23,0.2,26.34,2013-06-23
37.72531,-97.79759,2013,6,24,1.25,19.54,2013-06-24
37.72531,-97.79759,2013,6,25,0.99,27.13,2013-06-25
37.72531,-97.79759,2013,6,26,0.08,28.94,2013-06-26
37.72531,-97.79759,2013,6,27,11.28,25.71,2013-06-27
37.72531,-97.79759,2013,6,28,0.48,28.23,2013-06-28
37.72531,-97.79759,2013,6,29,0,27.51,2013-06-29
37.72531,-97.79759,2013,6,30,0.14,26.58,2013-06-30
37.72531,-97.79759,2013,7,1,0,29.22,2013-07-01
37.72531,-97.79759,2013,7,2,0.02,25.58,2013-07-02
37.72531,-97.79759,2013,7,3,0.69,25.82,2013-07-03
37.72531,-97.79759,2013,7,4,0.05,25.23,2013-07-04
37.72531,-97.79759,2013,7,5,0.23,26.62,2013-07-05
37.72531,-97.79759,2013,7,6,0.75,10.45,2013-07-06
37.72531,-97.79759,2013,7,7,0.04,27.28,2013-07-07
37.72531,-97.79759,2013,7,8,0,28.2,2013-07-08
37.72531,-97.79759,2013,7,9,2.93,28.2,2013-07-09
37.72531,-97.79759,2013,7,10,2.65,28.05,2013-07-10
37.72531,-97.79759,2013,7,11,2.51,16.81,2013-07-11
37.72531,-97.79759,2013,7,12,0.01,28.02,2013-07-12
37.72531,-97.79759,2013,7,13,6.1,23.91,2013-07-13
37.72531,-97.79759,2013,7,14,10.4,11.29,2013-07-14
37.72531,-97.79759,2013,7,15,7.28,12.45,2013-07-15
37.72531,-97.79759,2013,7,16,4.29,25.51,2013-07-16
37.72531,-97.79759,2013,7,17,0.78,23.48,2013-07-17
37.72531,-97.79759,2013,7,18,0.05,25.85,2013-07-18
37.72531,-97.79759,2013,7,19,0.97,27.05,2013-07-19
37.72531,-97.79759,2013,7,20,11.55,26.38,2013-07-20
37.72531,-97.79759,2013,7,21,4.73,21.15,2013-07-21
37.72531,-97.79759,2013,7,22,9.52,18.12,2013-07-22
37.72531,-97.79759,2013,7,23,17.7,27.38,2013-07-23
37.72531,-97.79759,2013,7,24,0.18,28.15,2013-07-24
37.72531,-97.79759,2013,7,25,13.99,13.82,2013-07-25
37.72531,-97.79759,2013,7,26,5.87,24.02,2013-07-26
37.72531,-97.79759,2013,7,27,1.77,27.77,2013-07-27
37.72531,-97.79759,2013,7,28,33.83,6.51,2013-07-28
37.72531,-97.79759,2013,7,29,23.13,11.78,2013-07-29
37.72531,-97.79759,2013,7,30,1.14,13.04,2013-07-30
37.72531,-97.79759,2013,7,31,0,25.51,2013-07-31
37.72531,-97.79759,2013,8,1,0.76,27.05,2013-08-01
37.72531,-97.79759,2013,8,2,13.78,20.86,2013-08-02
37.72531,-97.79759,2013,8,3,26.93,20.76,2013-08-03
37.72531,-97.79759,2013,8,4,31.95,7.17,2013-08-04
37.72531,-97.79759,2013,8,5,13.26,25.93,2013-08-05
37.72531,-97.79759,2013,8,6,9.12,25.74,2013-08-06
37.72531,-97.79759,2013,8,7,31.79,14.19,2013-08-07
37.72531,-97.79759,2013,8,8,15,15.26,2013-08-08
37.72531,-97.79759,2013,8,9,11.75,10.4,2013-08-09
37.72531,-97.79759,2013,8,10,0,-99,2013-08-10
37.72531,-97.79759,2013,8,11,3.32,21.03,2013-08-11
37.72531,-97.79759,2013,8,12,19.56,24.23,2013-08-12
37.72531,-97.79759,2013,8,13,12.68,17.28,2013-08-13
37.72531,-97.79759,2013,8,14,0.01,25.62,2013-08-14
37.72531,-97.79759,2013,8,15,7.02,21.67,2013-08-15
37.72531,-97.79759,2013,8,16,2.54,23.3,2013-08-16
37.72531,-97.79759,2013,8,17,0.24,22.9,2013-08-17
37.72531,-97.79759,2013,8,18,0.01,24.87,2013-08-18
37.72531,-97.79759,2013,8,19,0,24.54,2013-08-19
37.72531,-97.79759,2013,8,20,0,25.49,2013-08-20
37.72531,-97.79759,2013,8,21,0,25.3,2013-08-21
37.72531,-97.79759,2013,8,22,0,20.18,2013-08-22
37.72531,-97.79759,2013,8,23,0.01,23.39,2013-08-23
37.72531,-97.79759,2013,8,24,0,24.2,2013-08-24
37.72531,-97.79759,2013,8,25,0,24.21,2013-08-25
37.72531,-97.79759,2013,8,26,0,24.56,2013-08-26
37.72531,-97.79759,2013,8,27,0,24.5,2013-08-27
37.72531,-97.79759,2013,8,28,0,19.54,2013-08-28
37.72531,-97.79759,2013,8,29,0,23.39,2013-08-29
37.72531,-97.79759,2013,8,30,0,24.01,2013-08-30
37.72531,-97.79759,2013,8,31,0.14,21.85,2013-08-31
37.72531,-97.79759,2013,9,1,0.07,12.58,2013-09-01
37.72531,-97.79759,2013,9,2,0,24.41,2013-09-02
37.72531,-97.79759,2013,9,3,0,24.36,2013-09-03
37.72531,-97.79759,2013,9,4,0,23.83,2013-09-04
37.72531,-97.79759,2013,9,5,0,22.85,2013-09-05
37.72531,-97.79759,2013,9,6,0,22.69,2013-09-06
37.72531,-97.79759,2013,9,7,0,22.62,2013-09-07
37.72531,-97.79759,2013,9,8,0,22.42,2013-09-08
37.72531,-97.79759,2013,9,9,0,22.35,2013-09-09
37.72531,-97.79759,2013,9,10,0.01,22.05,2013-09-10
37.72531,-97.79759,2013,9,11,1.02,20.73,2013-09-11
37.72531,-97.79759,2013,9,12,3.74,8.41,2013-09-12
37.72531,-97.79759,2013,9,13,0.63,10.39,2013-09-13
37.72531,-97.79759,2013,9,14,0.11,18.29,2013-09-14
37.72531,-97.79759,2013,9,15,7.8,16.78,2013-09-15
37.72531,-97.79759,2013,9,16,5.52,7.98,2013-09-16
37.72531,-97.79759,2013,9,17,0.19,17.47,2013-09-17
37.72531,-97.79759,2013,9,18,0,20.62,2013-09-18
37.72531,-97.79759,2013,9,19,9.32,17.08,2013-09-19
37.72531,-97.79759,2013,9,20,0.55,14.02,2013-09-20
37.72531,-97.79759,2013,9,21,0,21.35,2013-09-21
37.72531,-97.79759,2013,9,22,0,21.36,2013-09-22
37.72531,-97.79759,2013,9,23,0,18.16,2013-09-23
37.72531,-97.79759,2013,9,24,0,18.95,2013-09-24
37.72531,-97.79759,2013,9,25,0,20.4,2013-09-25
37.72531,-97.79759,2013,9,26,0,19.45,2013-09-26
37.72531,-97.79759,2013,9,27,1.27,19.06,2013-09-27
37.72531,-97.79759,2013,9,28,18.5,18.29,2013-09-28
37.72531,-97.79759,2013,9,29,0,20.05,2013-09-29
37.72531,-97.79759,2013,9,30,0,19.62,2013-09-30
37.72531,-97.79759,2013,10,1,0,19.19,2013-10-01
37.72531,-97.79759,2013,10,2,0.02,12.47,2013-10-02
37.72531,-97.79759,2013,10,3,0.09,17.02,2013-10-03
37.72531,-97.79759,2013,10,4,3.45,18.06,2013-10-04
37.72531,-97.79759,2013,10,5,0.5,17.89,2013-10-05
37.72531,-97.79759,2013,10,6,0,18.78,2013-10-06
37.72531,-97.79759,2013,10,7,0,18.66,2013-10-07
37.72531,-97.79759,2013,10,8,0,18.56,2013-10-08
37.72531,-97.79759,2013,10,9,0,17.98,2013-10-09
37.72531,-97.79759,2013,10,10,0.57,17.23,2013-10-10
37.72531,-97.79759,2013,10,11,0.82,17.66,2013-10-11
37.72531,-97.79759,2013,10,12,0,17.82,2013-10-12
37.72531,-97.79759,2013,10,13,0.21,13.32,2013-10-13
37.72531,-97.79759,2013,10,14,10.16,3.95,2013-10-14
37.72531,-97.79759,2013,10,15,0.01,17.12,2013-10-15
37.72531,-97.79759,2013,10,16,0.17,9.42,2013-10-16
37.72531,-97.79759,2013,10,17,0,16.61,2013-10-17
37.72531,-97.79759,2013,10,18,7.71,3.02,2013-10-18
37.72531,-97.79759,2013,10,19,0,16.61,2013-10-19
37.72531,-97.79759,2013,10,20,0.06,15.92,2013-10-20
37.72531,-97.79759,2013,10,21,0,16,2013-10-21
37.72531,-97.79759,2013,10,22,0,15.5,2013-10-22
37.72531,-97.79759,2013,10,23,0,15.55,2013-10-23
37.72531,-97.79759,2013,10,24,0,15.55,2013-10-24
37.72531,-97.79759,2013,10,25,0.04,14.3,2013-10-25
37.72531,-97.79759,2013,10,26,1.15,-99,2013-10-26
37.72531,-97.79759,2013,10,27,0.19,15.6,2013-10-27
37.72531,-97.79759,2013,10,28,24.38,5.68,2013-10-28
37.72531,-97.79759,2013,10,29,4.47,4.94,2013-10-29
37.72531,-97.79759,2013,10,30,9.49,4.8,2013-10-30
37.72531,-97.79759,2013,10,31,8.76,13.92,2013-10-31
37.72531,-97.79759,2013,11,1,0,14.01,2013-11-01
37.72531,-97.79759,2013,11,2,0,14.73,2013-11-02
37.72531,-97.79759,2013,11,3,0.03,10.17,2013-11-03
37.72531,-97.79759,2013,11,4,0,13.28,2013-11-04
37.72531,-97.79759,2013,11,5,12.81,2.53,2013-11-05
37.72531,-97.79759,2013,11,6,0,13.53,2013-11-06
37.72531,-97.79759,2013,11,7,0,13.69,2013-11-07
37.72531,-97.79759,2013,11,8,0,13.05,2013-11-08
37.72531,-97.79759,2013,11,9,0,13.08,2013-11-09
37.72531,-97.79759,2013,11,10,0,9.89,2013-11-10
37.72531,-97.79759,2013,11,11,0,3.81,2013-11-11
37.72531,-97.79759,2013,11,12,0,13.44,2013-11-12
37.72531,-97.79759,2013,11,13,0,13.26,2013-11-13
37.72531,-97.79759,2013,11,14,0,10.83,2013-11-14
37.72531,-97.79759,2013,11,15,0,11.98,2013-11-15
37.72531,-97.79759,2013,11,16,0.02,11.08,2013-11-16
37.72531,-97.79759,2013,11,17,0,12.21,2013-11-17
37.72531,-97.79759,2013,11,18,0,12.05,2013-11-18
37.72531,-97.79759,2013,11,19,0,9.72,2013-11-19
37.72531,-97.79759,2013,11,20,0.96,8.02,2013-11-20
37.72531,-97.79759,2013,11,21,5.38,2.3,2013-11-21
37.72531,-97.79759,2013,11,22,0.25,2.32,2013-11-22
37.72531,-97.79759,2013,11,23,0.14,8.32,2013-11-23
37.72531,-97.79759,2013,11,24,0.02,3.53,2013-11-24
37.72531,-97.79759,2013,11,25,0.01,5.1,2013-11-25
37.72531,-97.79759,2013,11,26,0,11.06,2013-11-26
37.72531,-97.79759,2013,11,27,0,11.36,2013-11-27
37.72531,-97.79759,2013,11,28,0,10.76,2013-11-28
37.72531,-97.79759,2013,11,29,0,10.43,2013-11-29
37.72531,-97.79759,2013,11,30,0,10.72,2013-11-30
37.72531,-97.79759,2013,12,1,0,10.5,2013-12-01
37.72531,-97.79759,2013,12,2,0.01,10.12,2013-12-02
37.72531,-97.79759,2013,12,3,0,9.69,2013-12-03
37.72531,-97.79759,2013,12,4,0.01,5.11,2013-12-04
37.72531,-97.79759,2013,12,5,0.18,2.65,2013-12-05
